OrderID,OrderDate,Year,Month,Quarter,CustomerID,SalespersonID,Region,Country,ProductCategory,ProductName,Quantity,UnitPrice_USD,SubTotal_USD,DiscountRate,DiscountAmt_USD,TaxRate,TaxAmt_USD,ShippingCost_USD,TotalAmount_USD,ProfitMargin,Profit_USD,PaymentMethod,ShippingMethod,DeliveryDays,ReturnFlag,CustomerRating
ORD000119,2024-04-06,2024,4,Q2,CUST00363,SP028,North Africa,Uganda,Sports,Football,16,18.73,299.68,0.0,0.0,0.16,47.95,19.33,347.63,0.3364,116.94,Cash,Economy,14,No,1.7
ORD000120,2024-04-24,2024,4,Q2,CUST00277,SP024,Europe,Ethiopia,Groceries,Rice 5kg,4,7.76,31.02,0.05,1.55,0.16,4.72,13.36,34.19,0.4159,14.22,Mobile Money,Same Day,7,No,1.7
ORD000121,2022-03-15,2022,3,Q1,CUST00615,SP023,West Africa,Ghana,Beauty,Lipstick,20,13.35,267.08,0.0,0.0,0.16,42.73,14.25,309.81,0.4185,129.66,Bank Transfer,Same Day,11,No,4.7
ORD000122,2022-01-01,2022,1,Q1,CUST00807,SP031,Southern Africa,Germany,Sports,Yoga Mat,4,22.06,88.23,0.0,0.0,0.16,14.12,24.63,102.35,0.3735,38.23,Cash,Economy,7,No,1.9
ORD000123,2022-07-06,2022,7,Q3,CUST00307,SP030,West Africa,Nigeria,Electronics,Laptop,14,380.27,5323.76,0.1,532.38,0.16,766.62,15.9,5558.0,0.3714,2064.24,Cash,Standard,8,Yes,1.3
ORD000124,2023-09-16,2023,9,Q3,CUST00228,SP036,Europe,UAE,Electronics,Headphones,13,63.77,828.96,0.0,0.0,0.16,132.63,14.46,961.59,0.354,340.4,Mobile Money,Standard,8,No,4.8
ORD000125,2024-11-07,2024,11,Q4,CUST00404,SP031,Middle East,Egypt,Clothing,Formal Shirt,10,40.34,403.44,0.0,0.0,0.16,64.55,22.09,467.99,0.3171,148.4,Cash,Standard,3,No,2.0
ORD000126,2023-02-28,2023,2,Q1,CUST00657,SP013,East Africa,UAE,Electronics,Monitor,9,200.54,1804.88,0.15,270.73,0.16,245.46,12.33,1779.61,0.1426,253.77,Mobile Money,Same Day,11,No,4.5
ORD000127,2024-07-23,2024,7,Q3,CUST00599,SP007,East Africa,Nigeria,Furniture,Office Chair,6,147.48,884.87,0.05,44.24,0.16,134.5,12.89,975.13,0.1167,113.8,Mobile Money,Economy,2,No,4.1
ORD000128,2023-11-30,2023,11,Q4,CUST00171,SP030,Middle East,Uganda,Groceries,Rice 5kg,5,7.78,38.91,0.05,1.95,0.16,5.91,18.33,42.87,0.2745,11.77,Credit Card,Express,3,No,2.3
ORD000129,2024-01-15,2024,1,Q1,CUST00727,SP005,Southern Africa,Germany,Clothing,Sneakers,5,69.49,347.43,0.15,52.11,0.16,47.25,5.68,342.57,0.31,106.2,Cash,Same Day,11,No,4.9
ORD000130,2022-04-22,2022,4,Q2,CUST01014,SP012,Southern Africa,Nigeria,Beauty,Lipstick,3,14.14,42.42,0.05,2.12,0.16,6.45,4.99,46.75,0.2162,10.11,Mobile Money,Same Day,7,No,4.7
ORD000131,2023-04-02,2023,4,Q2,CUST00033,SP031,Middle East,Tanzania,Electronics,Laptop,1,346.19,346.19,0.15,51.93,0.16,47.08,16.22,341.34,0.4026,137.42,Cash,Economy,3,No,2.2
ORD000132,2024-07-19,2024,7,Q3,CUST00856,SP022,North Africa,UAE,Beauty,Face Cream,18,18.84,339.12,0.0,0.0,0.16,54.26,6.22,393.38,0.1654,65.07,Installment,Economy,11,Yes,1.9
ORD000133,2023-11-11,2023,11,Q4,CUST00347,SP022,Europe,Tanzania,Sports,Yoga Mat,16,28.19,451.09,0.25,112.77,0.16,54.13,12.02,392.45,0.1656,64.99,Installment,Same Day,11,No,1.2
ORD000134,2024-08-26,2024,8,Q3,CUST00748,SP001,Southern Africa,South Africa,Clothing,Dress,7,63.24,442.69,0.2,88.54,0.16,56.66,20.5,410.81,0.3754,154.22,Installment,Standard,6,No,4.7
ORD000135,2024-01-15,2024,1,Q1,CUST00518,SP022,Southern Africa,Egypt,Groceries,Rice 5kg,11,7.32,80.49,0.15,12.07,0.16,10.95,9.13,79.37,0.253,20.08,Credit Card,Express,12,No,4.5
ORD000136,2024-07-15,2024,7,Q3,CUST00394,SP008,Europe,Germany,Sports,Bicycle,16,172.28,2756.45,0.0,0.0,0.16,441.03,19.07,3197.48,0.0922,294.81,Credit Card,Express,11,No,3.7
ORD000137,2022-08-22,2022,8,Q3,CUST01052,SP017,North Africa,South Africa,Furniture,Coffee Table,20,134.27,2685.45,0.1,268.54,0.16,386.71,9.54,2803.62,0.1466,411.01,Installment,Express,14,No,4.7
ORD000138,2022-07-19,2022,7,Q3,CUST00574,SP037,North Africa,South Africa,Beauty,Sunscreen,11,13.07,143.8,0.15,21.57,0.16,19.56,2.91,141.79,0.2721,38.58,Bank Transfer,Standard,14,No,2.2
ORD000139,2023-03-31,2023,3,Q1,CUST01066,SP027,West Africa,Nigeria,Electronics,Headphones,10,60.18,601.78,0.05,30.09,0.16,91.47,4.11,663.16,0.1908,126.53,Cash,Economy,2,No,1.4
ORD000140,2022-01-05,2022,1,Q1,CUST00049,SP014,Europe,Kenya,Groceries,Milk Powder,19,11.69,222.12,0.0,0.0,0.16,35.54,11.98,257.66,0.2464,63.49,Credit Card,Economy,6,Yes,4.1
ORD000141,2023-12-01,2023,12,Q4,CUST01003,SP034,East Africa,Germany,Groceries,Coffee Pack,13,8.97,116.61,0.0,0.0,0.16,18.66,9.31,135.27,0.3499,47.33,Mobile Money,Express,14,Yes,4.9
ORD000142,2023-12-29,2023,12,Q4,CUST00653,SP033,East Africa,Ethiopia,Sports,Yoga Mat,4,25.9,103.59,0.1,10.36,0.16,14.92,12.79,108.15,0.2483,26.85,Cash,Economy,6,No,2.0
ORD000143,2023-08-21,2023,8,Q3,CUST00342,SP005,East Africa,Uganda,Clothing,Formal Shirt,8,31.6,252.81,0.0,0.0,0.16,40.45,14.03,293.26,0.2382,69.85,Mobile Money,Same Day,3,No,1.9
ORD000144,2024-12-05,2024,12,Q4,CUST00107,SP024,Europe,Egypt,Beauty,Face Cream,7,19.49,136.4,0.1,13.64,0.16,19.64,23.68,142.4,0.1398,19.91,Bank Transfer,Standard,4,No,4.8
ORD000145,2024-02-05,2024,2,Q1,CUST00490,SP004,Europe,Kenya,Groceries,Coffee Pack,1,11.29,11.29,0.05,0.56,0.16,1.72,12.86,12.45,0.1297,1.61,Credit Card,Economy,10,No,3.9
ORD000146,2022-08-06,2022,8,Q3,CUST00628,SP021,North Africa,South Africa,Clothing,Sneakers,17,74.47,1266.07,0.0,0.0,0.16,202.57,21.72,1468.64,0.2268,333.09,Mobile Money,Same Day,12,No,2.1
ORD000147,2022-04-04,2022,4,Q2,CUST00539,SP025,West Africa,Ethiopia,Furniture,Office Chair,20,166.36,3327.15,0.1,332.72,0.16,479.11,21.57,3473.54,0.1513,525.55,Installment,Express,5,No,3.2
ORD000148,2022-12-03,2022,12,Q4,CUST00920,SP025,West Africa,UAE,Electronics,Laptop,13,430.5,5596.55,0.0,0.0,0.16,895.45,22.41,6492.0,0.2161,1402.92,Credit Card,Economy,8,No,2.9
ORD000149,2024-10-05,2024,10,Q4,CUST00887,SP020,North Africa,Uganda,Sports,Tennis Racket,13,42.5,552.48,0.1,55.25,0.16,79.56,14.37,576.79,0.2723,157.06,Mobile Money,Economy,9,No,3.9
ORD000150,2022-10-15,2022,10,Q4,CUST00692,SP022,Europe,Kenya,Electronics,Smart Watch,9,110.2,991.77,0.25,247.94,0.16,119.01,8.58,862.84,0.1183,102.07,Credit Card,Express,7,No,2.7
ORD000151,2024-04-18,2024,4,Q2,CUST00083,SP032,Europe,Egypt,Furniture,Coffee Table,15,138.73,2080.92,0.1,208.09,0.16,299.65,20.08,2172.48,0.1468,318.92,Mobile Money,Express,5,No,2.6
ORD000152,2022-08-08,2022,8,Q3,CUST00559,SP034,Europe,Tanzania,Furniture,Coffee Table,15,110.46,1656.94,0.0,0.0,0.16,265.11,9.42,1922.05,0.3714,713.85,Installment,Express,13,No,4.4
ORD000153,2023-06-05,2023,6,Q2,CUST00939,SP019,East Africa,Uganda,Clothing,Jacket,2,65.81,131.63,0.2,26.33,0.16,16.85,22.6,122.15,0.2954,36.08,Installment,Same Day,2,No,3.8
ORD000154,2023-02-06,2023,2,Q1,CUST00165,SP001,North Africa,UAE,Groceries,Milk Powder,15,11.54,173.04,0.05,8.65,0.16,26.3,4.41,190.69,0.3332,63.54,Mobile Money,Standard,7,No,3.9
ORD000155,2023-01-20,2023,1,Q1,CUST00682,SP017,Europe,Kenya,Beauty,Sunscreen,4,17.5,70.0,0.05,3.5,0.16,10.64,17.6,77.14,0.2461,18.98,Mobile Money,Express,9,No,2.1
ORD000156,2022-09-05,2022,9,Q3,CUST01130,SP022,North Africa,Nigeria,Groceries,Cooking Oil 2L,13,5.28,68.58,0.05,3.43,0.16,10.42,13.07,75.57,0.3142,23.74,Credit Card,Economy,7,No,2.8
ORD000157,2024-03-15,2024,3,Q1,CUST00065,SP038,West Africa,Germany,Furniture,Standing Desk,20,385.48,7709.66,0.0,0.0,0.16,1233.55,15.96,8943.21,0.2273,2032.79,Mobile Money,Standard,7,No,3.4
ORD000158,2023-03-18,2023,3,Q1,CUST00268,SP037,East Africa,Uganda,Electronics,Laptop,3,370.63,1111.9,0.0,0.0,0.16,177.9,4.56,1289.8,0.124,159.94,Installment,Economy,1,No,2.0
ORD000159,2024-07-25,2024,7,Q3,CUST00022,SP017,Middle East,Germany,Furniture,Bookshelf,9,81.83,736.46,0.15,110.47,0.16,100.16,24.34,726.15,0.2287,166.07,Mobile Money,Economy,14,No,5.0
ORD000160,2023-01-26,2023,1,Q1,CUST01175,SP018,Middle East,Ethiopia,Sports,Bicycle,20,225.37,4507.4,0.0,0.0,0.16,721.18,18.43,5228.58,0.2929,1531.45,Credit Card,Economy,13,No,2.8
ORD000161,2023-11-24,2023,11,Q4,CUST00040,SP039,West Africa,Tanzania,Sports,Tennis Racket,9,44.07,396.67,0.05,19.83,0.16,60.29,8.56,437.13,0.166,72.56,Credit Card,Same Day,7,No,2.5
ORD000162,2022-08-09,2022,8,Q3,CUST00620,SP011,North Africa,Germany,Clothing,Jacket,4,82.55,330.2,0.1,33.02,0.16,47.55,22.46,344.73,0.3193,110.07,Mobile Money,Express,6,No,4.4
ORD000163,2024-04-28,2024,4,Q2,CUST00780,SP013,West Africa,South Africa,Sports,Football,18,21.08,379.49,0.0,0.0,0.16,60.72,12.42,440.21,0.1254,55.2,Bank Transfer,Standard,9,No,2.0
ORD000164,2022-04-06,2022,4,Q2,CUST00409,SP008,Southern Africa,Ethiopia,Furniture,Standing Desk,8,338.58,2708.63,0.15,406.29,0.16,368.37,6.28,2670.71,0.1588,424.11,Cash,Standard,13,No,4.2
ORD000165,2022-09-10,2022,9,Q3,CUST00963,SP032,Middle East,Uganda,Groceries,Sugar 1kg,2,1.99,3.98,0.2,0.8,0.16,0.51,11.9,3.69,0.3266,1.21,Installment,Same Day,14,No,4.8
ORD000166,2024-07-11,2024,7,Q3,CUST00779,SP001,North Africa,Germany,Sports,Running Shoes,17,77.54,1318.17,0.0,0.0,0.16,210.91,9.34,1529.08,0.1598,244.35,Credit Card,Economy,9,No,3.9
ORD000167,2024-07-25,2024,7,Q3,CUST00796,SP012,North Africa,Nigeria,Clothing,Jacket,20,83.4,1668.09,0.1,166.81,0.16,240.2,18.29,1741.48,0.2939,511.82,Credit Card,Standard,4,Yes,3.0
ORD000168,2024-10-29,2024,10,Q4,CUST00074,SP012,North Africa,Tanzania,Electronics,Smart Watch,4,139.44,557.76,0.0,0.0,0.16,89.24,2.49,647.0,0.32,207.04,Bank Transfer,Express,4,No,1.5
ORD000169,2022-10-03,2022,10,Q4,CUST00554,SP035,Europe,Germany,Sports,Tennis Racket,7,46.74,327.17,0.1,32.72,0.16,47.11,22.24,341.56,0.1522,51.99,Bank Transfer,Express,8,No,3.8
ORD000170,2024-10-18,2024,10,Q4,CUST00769,SP007,East Africa,Uganda,Beauty,Shampoo,6,9.05,54.29,0.05,2.71,0.16,8.25,11.94,59.83,0.2518,15.07,Credit Card,Express,13,No,4.3
ORD000171,2022-01-09,2022,1,Q1,CUST00688,SP019,Middle East,Tanzania,Electronics,Smartphone,2,280.84,561.68,0.0,0.0,0.16,89.87,4.6,651.55,0.4003,260.82,Mobile Money,Express,3,No,2.7
ORD000172,2024-12-22,2024,12,Q4,CUST00752,SP024,East Africa,Egypt,Sports,Football,20,19.7,394.03,0.1,39.4,0.16,56.74,19.66,411.37,0.2812,115.68,Mobile Money,Express,13,No,4.1
ORD000173,2022-04-10,2022,4,Q2,CUST01050,SP006,Europe,South Africa,Electronics,Headphones,3,63.46,190.37,0.0,0.0,0.16,30.46,24.73,220.83,0.0926,20.45,Installment,Express,4,No,3.2
ORD000174,2024-06-05,2024,6,Q2,CUST00870,SP035,West Africa,Kenya,Clothing,Jeans,6,44.64,267.87,0.1,26.79,0.16,38.57,22.76,279.65,0.1464,40.94,Cash,Standard,10,No,4.1
ORD000175,2024-09-16,2024,9,Q3,CUST00834,SP001,Middle East,Kenya,Furniture,Standing Desk,7,410.81,2875.67,0.2,575.13,0.16,368.09,5.79,2668.63,0.3589,957.77,Bank Transfer,Express,11,No,2.1
ORD000176,2024-11-07,2024,11,Q4,CUST00701,SP040,Europe,Ethiopia,Electronics,Tablet,6,208.99,1253.96,0.0,0.0,0.16,200.63,6.98,1454.59,0.2425,352.74,Credit Card,Express,14,No,1.0
ORD000177,2022-12-29,2022,12,Q4,CUST00272,SP040,Middle East,Uganda,Furniture,Sofa,14,540.61,7568.6,0.0,0.0,0.16,1210.98,24.72,8779.58,0.1038,911.32,Installment,Standard,9,No,5.0
ORD000178,2022-12-22,2022,12,Q4,CUST00710,SP025,Southern Africa,Tanzania,Beauty,Body Lotion,20,9.43,188.58,0.0,0.0,0.16,30.17,6.66,218.75,0.202,44.19,Installment,Economy,2,No,1.7
ORD000179,2022-09-20,2022,9,Q3,CUST00536,SP007,North Africa,Uganda,Groceries,Coffee Pack,12,11.08,133.02,0.05,6.65,0.16,20.22,8.94,146.59,0.3229,47.33,Cash,Standard,7,No,4.5
ORD000180,2022-08-01,2022,8,Q3,CUST01132,SP016,Europe,South Africa,Beauty,Perfume,20,62.79,1255.71,0.2,251.14,0.16,160.73,16.33,1165.3,0.333,388.04,Bank Transfer,Economy,10,No,1.4
ORD000181,2024-03-04,2024,3,Q1,CUST00396,SP033,East Africa,Ghana,Sports,Football,3,22.83,68.5,0.05,3.42,0.16,10.41,8.7,75.49,0.2798,21.12,Mobile Money,Same Day,1,No,3.6
ORD000182,2023-10-22,2023,10,Q4,CUST01002,SP001,West Africa,Nigeria,Clothing,Sneakers,9,68.75,618.75,0.05,30.94,0.16,94.05,10.77,681.86,0.3355,228.76,Mobile Money,Standard,13,No,1.2
ORD000183,2024-10-29,2024,10,Q4,CUST00577,SP023,Middle East,UAE,Clothing,Dress,13,48.93,636.09,0.2,127.22,0.16,81.42,19.05,590.29,0.2242,132.34,Bank Transfer,Same Day,7,No,3.7
ORD000184,2024-02-27,2024,2,Q1,CUST00547,SP030,Middle East,Egypt,Clothing,Jeans,19,43.66,829.48,0.05,41.47,0.16,126.08,15.65,914.09,0.242,221.21,Installment,Same Day,12,No,1.4
ORD000185,2024-05-07,2024,5,Q2,CUST00171,SP007,East Africa,Egypt,Electronics,Headphones,5,56.58,282.91,0.25,70.73,0.16,33.95,20.63,246.13,0.2262,55.67,Installment,Same Day,3,No,3.4
ORD000186,2023-05-24,2023,5,Q2,CUST00922,SP035,Middle East,South Africa,Electronics,Headphones,14,57.67,807.45,0.15,121.12,0.16,109.81,19.84,796.14,0.1795,142.91,Installment,Economy,4,No,2.4
ORD000187,2023-07-15,2023,7,Q3,CUST00174,SP029,Europe,Kenya,Furniture,Office Chair,15,148.51,2227.7,0.2,445.54,0.16,285.15,20.38,2067.31,0.3011,622.47,Credit Card,Express,3,No,3.1
ORD000188,2024-03-25,2024,3,Q1,CUST00653,SP038,Europe,Ethiopia,Beauty,Shampoo,15,8.25,123.73,0.1,12.37,0.16,17.82,6.09,129.18,0.3054,39.45,Mobile Money,Economy,4,No,1.2
ORD000189,2023-12-04,2023,12,Q4,CUST01043,SP006,Europe,Ethiopia,Beauty,Shampoo,3,10.36,31.07,0.25,7.77,0.16,3.73,7.91,27.03,0.3738,10.1,Credit Card,Standard,14,No,2.4
ORD000190,2023-08-26,2023,8,Q3,CUST00233,SP036,Europe,Nigeria,Groceries,Coffee Pack,11,8.81,96.9,0.05,4.85,0.16,14.73,6.2,106.78,0.1884,20.12,Cash,Express,12,No,4.1
ORD000191,2024-07-16,2024,7,Q3,CUST00048,SP032,Southern Africa,Uganda,Furniture,Standing Desk,5,318.34,1591.7,0.1,159.17,0.16,229.2,4.82,1661.73,0.2982,495.53,Mobile Money,Express,8,No,4.1
ORD000192,2022-10-01,2022,10,Q4,CUST00264,SP009,Europe,Nigeria,Groceries,Tea Bags,8,5.9,47.21,0.0,0.0,0.16,7.55,21.56,54.76,0.1965,10.76,Bank Transfer,Same Day,13,No,3.6
ORD000193,2022-10-10,2022,10,Q4,CUST00220,SP020,Middle East,UAE,Clothing,Formal Shirt,18,34.35,618.37,0.2,123.67,0.16,79.15,2.09,573.85,0.3877,222.48,Installment,Standard,5,No,4.8
ORD000194,2024-04-25,2024,4,Q2,CUST00498,SP020,Southern Africa,Ethiopia,Groceries,Cooking Oil 2L,15,4.34,65.11,0.0,0.0,0.16,10.42,16.43,75.53,0.1903,14.37,Cash,Express,1,No,3.7
ORD000195,2024-11-15,2024,11,Q4,CUST00153,SP028,Middle East,Kenya,Groceries,Cooking Oil 2L,13,4.84,62.95,0.1,6.3,0.16,9.06,22.08,65.71,0.348,22.87,Bank Transfer,Economy,10,No,2.4
ORD000196,2023-09-05,2023,9,Q3,CUST00363,SP030,Middle East,Egypt,Electronics,Tablet,12,201.15,2413.84,0.05,120.69,0.16,366.9,5.85,2660.05,0.3633,966.4,Credit Card,Same Day,14,No,3.7
ORD000197,2023-10-05,2023,10,Q4,CUST00765,SP005,East Africa,UAE,Electronics,Laptop,1,464.68,464.68,0.2,92.94,0.16,59.48,23.43,431.22,0.2022,87.19,Credit Card,Economy,13,No,2.4
ORD000198,2023-03-22,2023,3,Q1,CUST00134,SP018,North Africa,Uganda,Clothing,T-Shirt,15,13.4,201.01,0.0,0.0,0.16,32.16,24.02,233.17,0.1523,35.51,Installment,Standard,3,No,3.4
ORD000199,2023-02-16,2023,2,Q1,CUST00316,SP006,East Africa,UAE,Sports,Yoga Mat,7,26.95,188.66,0.2,37.73,0.16,24.15,15.36,175.08,0.1051,18.4,Bank Transfer,Express,11,No,3.7
ORD000200,2023-03-06,2023,3,Q1,CUST01172,SP007,Middle East,Nigeria,Furniture,Bookshelf,8,93.94,751.56,0.1,75.16,0.16,108.22,17.34,784.62,0.3896,305.69,Mobile Money,Economy,14,No,2.8
ORD000201,2023-08-19,2023,8,Q3,CUST00486,SP003,North Africa,South Africa,Groceries,Cooking Oil 2L,7,4.77,33.42,0.25,8.36,0.16,4.01,6.29,29.07,0.3024,8.79,Installment,Economy,12,No,4.9
ORD000202,2023-12-09,2023,12,Q4,CUST00179,SP037,Middle East,Kenya,Beauty,Sunscreen,17,17.35,294.98,0.05,14.75,0.16,44.84,24.64,325.07,0.3588,116.64,Mobile Money,Express,14,No,1.4
ORD000203,2022-09-29,2022,9,Q3,CUST00155,SP012,Europe,Germany,Clothing,T-Shirt,5,13.57,67.86,0.05,3.39,0.16,10.32,19.01,74.79,0.2903,21.71,Cash,Standard,10,No,3.0
ORD000204,2022-12-31,2022,12,Q4,CUST00020,SP033,Europe,UAE,Electronics,Smartphone,14,287.84,4029.7,0.05,201.48,0.16,612.52,13.87,4440.74,0.1343,596.39,Installment,Standard,12,No,4.6
ORD000205,2024-10-28,2024,10,Q4,CUST00028,SP024,Middle East,Nigeria,Furniture,Bookshelf,17,79.95,1359.13,0.0,0.0,0.16,217.46,13.52,1576.59,0.1832,288.83,Bank Transfer,Economy,10,No,2.8
ORD000206,2023-10-23,2023,10,Q4,CUST00699,SP020,Middle East,Ethiopia,Furniture,Standing Desk,10,398.61,3986.07,0.0,0.0,0.16,637.77,16.21,4623.84,0.1948,900.72,Mobile Money,Express,4,No,3.5
ORD000207,2022-08-25,2022,8,Q3,CUST00145,SP026,North Africa,Ghana,Clothing,Formal Shirt,11,32.33,355.62,0.0,0.0,0.16,56.9,6.28,412.52,0.2264,93.39,Installment,Express,2,No,2.6
ORD000208,2023-12-23,2023,12,Q4,CUST00320,SP037,Europe,Egypt,Furniture,Bookshelf,18,69.93,1258.75,0.1,125.88,0.16,181.26,15.73,1314.13,0.0978,128.52,Mobile Money,Economy,13,No,4.8
ORD000209,2024-09-10,2024,9,Q3,CUST01194,SP004,Middle East,Ethiopia,Sports,Dumbbells Set,18,95.27,1714.83,0.0,0.0,0.16,274.37,3.61,1989.2,0.3078,612.28,Cash,Same Day,13,No,4.9
ORD000210,2024-05-04,2024,5,Q2,CUST00944,SP031,West Africa,Ghana,Furniture,Standing Desk,8,330.13,2641.03,0.0,0.0,0.16,422.56,15.91,3063.59,0.172,526.94,Cash,Express,5,No,1.8
ORD000211,2024-12-29,2024,12,Q4,CUST00678,SP025,East Africa,Uganda,Electronics,Smartphone,1,283.08,283.08,0.15,42.46,0.16,38.5,15.22,279.12,0.2432,67.88,Cash,Standard,5,No,4.7
ORD000212,2023-08-09,2023,8,Q3,CUST00217,SP030,Southern Africa,UAE,Clothing,T-Shirt,9,17.08,153.72,0.0,0.0,0.16,24.6,10.22,178.32,0.1003,17.89,Bank Transfer,Same Day,14,No,3.1
ORD000213,2024-05-15,2024,5,Q2,CUST00250,SP017,Middle East,Tanzania,Electronics,Monitor,10,220.64,2206.4,0.0,0.0,0.16,353.02,4.08,2559.42,0.317,811.34,Cash,Express,7,No,3.3
ORD000214,2022-01-27,2022,1,Q1,CUST00116,SP031,East Africa,South Africa,Beauty,Shampoo,16,9.22,147.48,0.0,0.0,0.16,23.6,14.65,171.08,0.2663,45.56,Cash,Economy,9,No,4.8
ORD000215,2024-12-06,2024,12,Q4,CUST00285,SP040,Europe,Uganda,Groceries,Tea Bags,10,7.04,70.39,0.1,7.04,0.16,10.14,12.06,73.49,0.3877,28.49,Installment,Economy,11,No,3.9
ORD000216,2022-08-07,2022,8,Q3,CUST00409,SP014,Europe,South Africa,Electronics,Tablet,13,189.89,2468.53,0.15,370.28,0.16,335.72,9.18,2433.97,0.1471,358.04,Credit Card,Standard,5,No,3.5
ORD000217,2022-02-21,2022,2,Q1,CUST00167,SP033,West Africa,Ethiopia,Furniture,Bookshelf,18,73.04,1314.75,0.2,262.95,0.16,168.29,11.84,1220.09,0.4056,494.87,Installment,Express,13,No,4.5
ORD000218,2024-02-20,2024,2,Q1,CUST00381,SP014,Europe,Egypt,Groceries,Cooking Oil 2L,3,5.27,15.81,0.2,3.16,0.16,2.02,3.4,14.67,0.388,5.69,Bank Transfer,Standard,9,No,3.6
ORD000219,2022-10-25,2022,10,Q4,CUST00188,SP038,North Africa,UAE,Clothing,Jacket,17,78.87,1340.75,0.05,67.04,0.16,203.79,3.96,1477.5,0.1805,266.69,Bank Transfer,Same Day,11,No,1.3
ORD000220,2022-04-19,2022,4,Q2,CUST00188,SP019,West Africa,UAE,Beauty,Shampoo,15,9.67,145.0,0.1,14.5,0.16,20.88,5.32,151.38,0.3853,58.33,Cash,Economy,4,Yes,3.8
ORD000221,2022-04-26,2022,4,Q2,CUST00008,SP038,Europe,Uganda,Sports,Football,3,17.7,53.09,0.1,5.31,0.16,7.64,14.73,55.42,0.1793,9.94,Bank Transfer,Standard,3,No,4.8
ORD000222,2023-02-14,2023,2,Q1,CUST00887,SP017,Southern Africa,Uganda,Groceries,Tea Bags,10,6.55,65.46,0.2,13.09,0.16,8.38,8.51,60.75,0.1942,11.8,Mobile Money,Express,2,No,3.1
ORD000223,2023-07-01,2023,7,Q3,CUST00478,SP033,Southern Africa,Ghana,Electronics,Laptop,13,396.46,5154.01,0.15,773.1,0.16,700.95,7.41,5081.86,0.3891,1977.35,Mobile Money,Express,12,Yes,3.2
ORD000224,2022-11-26,2022,11,Q4,CUST00431,SP014,Middle East,Tanzania,Furniture,Standing Desk,2,372.28,744.56,0.05,37.23,0.16,113.17,16.5,820.5,0.3478,285.37,Mobile Money,Standard,7,No,2.1
ORD000225,2023-08-10,2023,8,Q3,CUST00103,SP029,North Africa,Ghana,Furniture,Standing Desk,3,410.3,1230.89,0.05,61.54,0.16,187.1,15.73,1356.45,0.23,311.98,Installment,Standard,12,No,3.3
ORD000226,2023-05-29,2023,5,Q2,CUST00163,SP006,West Africa,Germany,Sports,Bicycle,18,193.7,3486.68,0.0,0.0,0.16,557.87,9.78,4044.55,0.1187,480.09,Credit Card,Same Day,10,No,4.8
ORD000227,2022-10-27,2022,10,Q4,CUST00793,SP024,North Africa,South Africa,Beauty,Perfume,11,67.8,745.84,0.0,0.0,0.16,119.33,23.56,865.17,0.2375,205.48,Credit Card,Express,13,No,2.1
ORD000228,2022-05-08,2022,5,Q2,CUST00657,SP028,Europe,Nigeria,Clothing,Sneakers,17,89.57,1522.68,0.0,0.0,0.16,243.63,11.16,1766.31,0.367,648.24,Credit Card,Standard,3,No,4.9
ORD000229,2023-08-28,2023,8,Q3,CUST01085,SP036,Middle East,South Africa,Groceries,Tea Bags,11,5.35,58.9,0.0,0.0,0.16,9.42,6.36,68.32,0.2813,19.22,Installment,Economy,10,No,3.8
ORD000230,2023-02-22,2023,2,Q1,CUST00395,SP003,East Africa,South Africa,Furniture,Office Chair,17,146.1,2483.68,0.1,248.37,0.16,357.65,22.44,2592.96,0.0965,250.22,Installment,Standard,11,No,1.9
ORD000231,2022-03-08,2022,3,Q1,CUST00975,SP038,Europe,Uganda,Sports,Football,15,17.95,269.29,0.1,26.93,0.16,38.78,18.15,281.14,0.2189,61.54,Mobile Money,Express,14,No,3.8
ORD000232,2024-01-05,2024,1,Q1,CUST00405,SP004,East Africa,Ethiopia,Furniture,Coffee Table,10,137.27,1372.68,0.2,274.54,0.16,175.7,19.22,1273.84,0.318,405.08,Cash,Standard,4,Yes,2.7
ORD000233,2024-07-15,2024,7,Q3,CUST01015,SP038,Middle East,South Africa,Clothing,Jeans,4,44.81,179.23,0.1,17.92,0.16,25.81,21.53,187.12,0.3797,71.05,Installment,Same Day,4,No,3.3
ORD000234,2022-07-29,2022,7,Q3,CUST00382,SP032,North Africa,Tanzania,Clothing,Jeans,2,38.43,76.87,0.05,3.84,0.16,11.68,20.31,84.71,0.4122,34.92,Bank Transfer,Standard,5,No,4.4
ORD000235,2023-04-05,2023,4,Q2,CUST00961,SP009,Europe,Germany,Electronics,Camera,14,258.08,3613.05,0.1,361.31,0.16,520.28,21.5,3772.02,0.3645,1374.9,Cash,Express,14,No,1.9
ORD000236,2024-03-07,2024,3,Q1,CUST00590,SP012,West Africa,Tanzania,Clothing,Jeans,5,39.73,198.67,0.05,9.93,0.16,30.2,7.24,218.94,0.3764,82.41,Bank Transfer,Standard,13,Yes,2.8
ORD000237,2023-05-02,2023,5,Q2,CUST00126,SP040,North Africa,Ghana,Sports,Football,9,17.12,154.09,0.0,0.0,0.16,24.65,16.16,178.74,0.1531,27.37,Bank Transfer,Economy,10,No,2.8
ORD000238,2024-11-12,2024,11,Q4,CUST00907,SP034,East Africa,Nigeria,Groceries,Cooking Oil 2L,1,4.76,4.76,0.0,0.0,0.16,0.76,17.54,5.52,0.3724,2.06,Bank Transfer,Same Day,11,No,3.8
